tag,acomp,advcl,advmod,agent,amod,appos,attr,aux,auxpass,cc,ccomp,complm,conj,csubj,csubjpass,dep,det,dobj,expl,hmod,hyph,infmod,intj,iobj,mark,meta,neg,nmod,npadvmod,nsubj,nsubjpass,number,oprd,parataxis,partmod,pcomp,pobj,poss,possessive,preconj,predet,prep,prt,punct,quantmod,rcmod,root,xcomp
GER,6,22,1,0,3,3,8,0,0,0,22,0,36,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,4,13,6,0,0,0,0,10,25,0,0,0,0,24,0,0,0,0,0,14
CHI,6,6,1,0,6,0,14,0,0,0,21,0,17,7,0,0,0,37,0,0,0,0,0,0,2,0,1,0,0,10,0,0,0,0,0,7,42,0,0,0,0,36,0,2,0,0,0,22
KOR,2,39,0,0,0,0,3,0,0,0,20,0,26,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,3,10,1,0,0,0,19,0,1,0,0,0,22
TUR,10,49,4,0,0,0,2,0,0,0,23,0,11,3,0,0,0,21,0,0,0,0,1,0,1,0,0,0,0,13,0,0,0,0,0,5,52,1,0,0,0,46,0,0,0,0,0,21
FRE,6,18,2,0,2,2,5,0,0,0,10,0,19,1,0,0,0,34,0,0,0,0,2,0,0,0,0,1,0,9,0,0,2,0,0,0,27,0,0,0,0,27,0,0,0,0,0,18
HIN,1,16,2,0,3,1,0,0,0,0,14,0,32,1,0,2,1,43,0,0,0,0,0,0,0,0,0,0,0,21,2,0,0,0,0,1,67,1,0,0,0,48,0,1,0,0,0,7
TUR,4,16,8,0,2,3,8,0,0,0,16,0,13,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,3,33,1,0,1,0,36,0,0,0,0,0,6
GER,6,24,4,2,0,0,8,0,2,0,60,0,31,1,0,0,0,37,0,0,0,0,0,0,0,0,0,0,1,12,2,0,0,1,0,0,25,1,0,0,0,24,0,0,0,0,0,27
GER,8,40,2,0,5,0,14,0,0,1,30,0,28,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,6,14,2,0,0,0,0,4,45,0,0,1,0,51,0,0,0,0,0,15
TEL,1,27,0,0,1,0,12,0,0,2,50,0,50,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,39,0,0,0,0,32,0,0,0,0,0,10
KOR,4,8,2,0,0,2,2,0,0,0,5,0,15,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,20,0,0,0,0,19,0,0,0,0,0,7
HIN,2,40,0,0,3,0,9,0,0,3,8,0,24,1,0,0,1,49,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,0,9,45,1,0,1,0,51,0,0,0,0,0,8
FRE,3,24,1,0,1,4,12,0,0,0,13,0,26,2,0,0,6,27,0,0,0,0,0,0,0,0,0,0,2,11,3,0,0,0,0,8,46,0,0,0,0,41,0,0,0,0,0,23
HIN,11,16,5,0,3,0,4,0,0,0,19,0,53,0,0,0,1,47,0,0,0,0,0,0,1,0,0,0,4,20,0,0,0,0,0,7,49,0,0,0,0,47,0,0,0,0,0,17
KOR,6,48,4,0,1,0,9,0,0,0,48,0,40,9,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,18,0,0,2,2,0,6,29,0,0,0,0,30,0,0,0,0,0,16
SPA,7,16,1,0,4,0,16,0,0,4,39,0,47,8,0,5,0,11,0,0,0,0,0,0,0,0,0,0,4,19,1,0,0,0,0,1,28,0,0,0,0,25,0,0,0,0,0,5
CHI,4,9,1,0,0,0,3,0,0,0,17,0,7,5,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,33,2,0,0,0,33,0,0,0,0,0,9
JPN,2,43,3,0,2,0,29,0,0,0,30,0,16,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,6,42,0,0,0,0,44,0,0,0,0,0,22
ITA,6,16,2,1,1,4,14,0,0,0,25,0,34,7,0,0,0,22,0,0,0,0,0,0,0,0,1,0,0,25,6,0,1,0,0,3,28,1,0,0,0,44,0,0,0,0,0,1
HIN,3,10,3,0,1,0,2,0,0,0,19,0,25,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,2,34,0,0,0,0,31,0,0,0,0,0,17
GER,3,24,0,1,0,5,14,0,0,0,30,0,41,6,0,0,0,28,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,37,0,0,0,0,32,0,0,0,0,0,13
SPA,5,45,9,0,4,0,11,0,0,0,19,0,23,12,0,0,0,11,0,0,0,0,0,0,0,1,0,0,1,30,4,0,0,0,0,1,44,0,0,0,0,39,0,2,0,0,0,8
GER,7,30,4,1,0,0,9,0,0,5,19,0,29,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,24,1,0,2,0,0,8,67,0,0,0,0,44,0,0,0,0,0,6
TEL,10,9,3,1,5,2,19,5,0,1,10,0,27,0,0,0,0,19,0,0,0,0,0,0,0,0,0,2,2,23,2,0,0,0,0,4,77,2,0,0,0,62,0,0,0,0,0,23
TUR,2,35,1,1,1,1,23,0,0,0,21,0,42,0,0,6,0,30,0,0,0,0,0,0,0,0,0,0,2,12,1,0,0,0,0,0,26,0,0,0,0,27,0,1,0,0,0,3
ITA,7,25,2,3,3,2,9,0,0,1,28,0,36,11,0,0,0,32,0,0,0,0,0,0,0,0,0,0,2,17,3,0,0,0,0,5,39,0,0,0,0,34,0,0,0,0,0,18
ITA,5,29,0,0,0,3,0,0,0,1,33,0,20,0,0,0,0,17,0,0,0,0,0,0,1,0,0,0,0,11,2,0,0,0,0,4,30,0,0,0,0,32,0,0,0,0,0,21
GER,10,45,8,1,4,0,18,0,0,3,48,0,16,1,0,0,0,14,0,0,0,0,0,0,2,0,0,0,6,16,1,0,0,0,0,2,43,0,0,1,0,47,0,0,0,0,0,26
ARA,3,24,0,1,1,0,0,2,0,0,17,0,10,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,28,4,0,0,0,25,0,0,0,0,0,9
HIN,3,14,1,1,3,1,12,0,0,1,14,0,28,1,0,0,0,53,0,0,0,0,0,0,0,0,1,0,0,23,0,0,0,0,0,7,80,0,0,0,0,60,0,0,0,0,0,14
GER,4,48,3,0,6,0,0,0,0,0,19,0,21,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,4,43,0,0,0,0,35,0,0,0,0,0,22
TEL,0,28,1,0,0,0,13,0,0,2,19,0,10,4,0,0,1,28,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,35,0,0,0,0,28,0,0,0,0,0,18
SPA,9,39,0,1,2,0,9,0,0,2,36,0,36,0,0,0,0,18,0,0,0,0,0,0,0,0,1,2,2,22,5,0,0,0,0,10,45,0,0,0,0,40,0,0,0,0,0,13
ITA,9,15,1,2,9,0,5,0,2,0,8,0,19,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,4,0,14,51,5,0,0,0,55,0,0,0,0,0,11
KOR,2,36,5,3,3,2,10,0,0,0,15,0,36,2,0,2,0,44,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,1,37,0,0,0,0,30,0,0,0,0,0,23
ARA,8,11,3,0,9,0,4,1,0,0,10,0,26,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,18,1,0,0,0,26,0,2,0,0,0,20
TUR,0,10,0,0,4,0,0,0,0,0,30,0,13,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,2,6,3,0,0,0,0,1,28,1,0,0,0,29,0,0,0,0,0,6
FRE,6,13,5,0,3,0,13,0,0,0,51,0,35,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,2,21,2,0,0,0,0,11,26,1,0,0,0,36,0,1,0,0,0,18
FRE,4,33,6,2,4,4,13,0,0,0,40,0,34,0,0,1,0,28,0,0,0,0,0,0,1,0,0,0,1,11,3,0,2,0,0,0,43,2,0,0,0,25,0,0,0,0,0,39
JPN,8,36,1,0,0,0,3,0,0,0,13,0,28,1,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,4,18,0,0,0,0,26,0,1,0,0,0,12
HIN,1,11,1,0,8,0,6,1,0,0,7,0,25,0,0,3,0,43,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,8,66,0,0,0,0,54,0,0,2,0,0,11
FRE,4,28,3,1,3,0,10,1,1,0,53,0,23,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,2,17,0,0,3,0,0,6,14,2,0,0,0,19,0,1,0,0,0,12
ARA,2,34,0,0,1,0,1,0,0,0,19,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0
TUR,6,37,5,0,3,0,0,1,0,0,26,0,36,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,37,0,0,0,0,27,0,0,0,0,0,26
GER,9,17,10,0,1,0,4,0,0,0,44,0,26,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,5,44,0,0,0,0,38,0,0,0,0,0,9
ITA,3,15,1,0,3,0,7,1,0,1,14,0,39,0,0,0,0,22,0,0,0,0,0,0,0,0,1,0,0,13,0,0,0,0,0,7,28,0,0,0,0,33,0,1,0,0,0,8
JPN,5,17,2,0,3,0,8,0,0,1,51,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,18,0,0,2,0,0,1,27,4,0,1,0,26,0,0,0,0,0,4
JPN,2,13,3,0,2,1,2,0,0,0,27,0,14,0,0,1,0,21,0,0,0,0,0,0,0,0,0,3,0,22,2,0,0,0,0,12,17,0,0,0,0,22,0,1,0,0,0,13
HIN,18,20,0,1,2,0,9,0,0,0,15,0,36,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,46,0,0,0,0,37,0,1,0,0,0,15
GER,18,17,7,0,1,0,10,0,0,0,80,0,52,5,0,0,0,19,0,0,0,0,1,0,1,0,0,0,4,18,0,0,0,0,0,10,23,0,0,0,0,32,0,1,0,0,0,31
CHI,1,58,2,4,1,0,20,0,0,0,54,0,52,4,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,10,0,1,35,5,0,0,0,26,0,0,0,0,0,26
JPN,1,14,0,0,0,0,7,0,0,0,8,0,26,1,0,0,0,29,0,0,0,0,0,0,0,0,1,0,3,11,0,0,2,0,0,0,11,0,0,0,0,13,0,2,0,0,0,14
CHI,1,11,1,2,1,0,0,0,0,0,19,0,14,0,0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,0,0,30,0,0,0,0,21,0,0,0,0,0,0
SPA,4,16,1,1,2,0,3,0,0,0,27,0,34,1,0,4,0,27,0,0,0,0,0,0,0,0,0,0,3,10,1,0,2,0,0,7,41,0,0,0,0,42,0,0,0,0,0,23
FRE,5,20,3,0,1,0,9,0,0,0,33,0,34,6,0,0,0,24,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,3,48,0,0,0,0,44,0,0,0,0,0,15
HIN,4,42,0,2,0,0,0,0,0,0,7,0,18,1,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,18,9,0,0,0,0,2,53,0,0,0,0,45,0,0,0,0,0,17
JPN,5,40,2,0,3,0,7,0,0,0,40,0,28,4,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,4,6,0,0,0,0,15,0,0,0,0,0,26
SPA,0,36,5,0,2,0,5,0,0,0,35,0,43,0,0,0,0,34,0,0,0,0,0,0,1,0,0,2,0,10,1,0,0,2,0,8,25,0,0,0,0,23,0,1,0,0,0,11
SPA,9,28,2,0,2,0,14,0,0,2,21,0,24,0,0,0,0,20,0,0,0,0,0,0,1,0,1,0,0,5,0,0,1,0,0,0,16,2,0,0,0,18,0,0,0,0,0,17
TUR,3,39,5,0,0,0,15,0,0,0,27,0,22,14,0,0,0,45,0,0,0,0,0,0,1,0,0,0,1,21,3,0,0,0,0,10,34,0,0,0,0,40,0,0,0,0,0,10
TUR,5,34,0,0,2,0,10,0,0,0,18,0,14,0,0,0,0,17,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,1,0,1,20,0,0,0,0,33,0,0,0,0,0,19
GER,4,33,6,0,1,0,6,0,0,0,42,0,34,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,8,26,0,0,0,0,31,0,0,0,0,0,11
HIN,0,31,2,0,0,1,18,0,0,0,26,0,38,0,0,0,1,31,0,0,0,0,0,0,0,0,0,0,3,21,1,0,0,0,0,2,43,2,0,0,1,35,0,0,0,0,0,11
FRE,5,20,0,1,0,0,16,0,0,0,22,0,12,0,0,1,0,28,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,2,32,0,0,0,0,36,0,0,0,0,0,9
KOR,0,12,0,0,1,0,8,0,0,1,29,0,39,0,0,0,0,24,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,11,1,0,0,0,15,0,1,0,0,0,33
GER,10,11,7,0,3,0,7,0,0,0,12,0,31,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,40,1,0,0,0,35,0,0,0,0,0,12
SPA,6,37,5,0,0,0,2,3,0,0,41,0,48,0,0,0,0,38,0,0,0,0,0,0,1,0,0,0,2,34,1,0,0,0,0,4,26,0,0,0,0,29,0,0,0,0,0,15
SPA,8,37,8,0,1,0,11,0,0,4,50,0,23,2,2,0,0,22,0,0,0,0,0,0,0,0,0,0,6,11,2,0,0,0,0,2,36,0,0,2,0,33,0,2,0,0,0,7
FRE,0,4,0,0,0,2,3,0,0,0,13,0,5,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0,0,0,50,0,0,0,0,30,0,0,0,0,0,14
ITA,3,25,1,0,0,0,6,0,0,0,24,0,20,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,41,0,0,0,0,33,0,0,0,0,0,4
TEL,1,26,4,1,7,0,6,2,0,2,24,0,29,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,17,0,0,2,0,0,14,70,0,0,0,0,55,0,0,0,0,0,20
SPA,1,36,0,2,4,0,3,0,0,0,64,0,36,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,7,43,2,0,0,0,39,0,0,0,0,0,48
JPN,3,28,15,0,1,0,5,0,0,0,18,0,22,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,3,25,1,0,0,0,0,3,42,0,0,0,0,42,0,1,0,0,0,29
FRE,2,19,3,0,1,0,8,3,0,6,12,0,19,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,1,28,1,0,0,0,32,0,2,0,0,0,9
JPN,13,29,4,1,1,0,7,0,0,0,47,0,17,0,0,0,0,30,0,0,0,0,0,0,0,0,1,0,0,18,0,0,0,0,0,3,24,0,0,0,0,27,0,0,0,0,0,8
TUR,6,24,1,0,2,0,3,0,0,2,15,0,10,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,16,2,0,2,0,0,1,43,2,0,0,0,37,0,0,0,0,0,15
GER,8,16,5,0,2,3,12,0,0,0,27,0,19,0,0,6,0,37,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,42,0,0,0,0,28,0,0,0,0,0,11
JPN,4,26,2,0,7,0,7,0,0,0,46,0,13,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,3,25,1,0,0,0,22,0,0,0,0,0,8
CHI,11,46,3,2,5,2,10,0,0,0,15,0,22,9,0,0,0,34,0,0,0,0,0,0,0,0,0,0,5,14,1,0,0,0,0,6,43,1,0,1,0,40,0,0,0,0,0,15
GER,5,8,9,0,2,0,12,0,0,1,34,0,16,1,0,0,0,10,0,0,0,0,0,0,3,0,0,0,1,14,2,0,0,0,0,3,44,0,0,0,0,39,0,0,0,0,0,14
FRE,11,12,2,0,1,2,0,0,0,0,10,0,5,1,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,15,0,0,0,0,16,0,1,0,0,0,26
KOR,5,12,4,0,5,3,0,0,0,0,29,0,9,5,0,0,0,33,0,0,0,0,0,0,1,0,0,0,1,12,0,0,0,0,0,3,27,3,0,0,0,29,0,0,0,0,0,20
ITA,4,44,4,1,2,0,7,0,0,0,28,0,32,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,4,27,0,0,0,0,0,0,28,0,0,0,0,29,0,0,0,0,0,7
ITA,3,35,0,0,2,0,10,0,0,0,31,0,15,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,30,0,0,0,0,30,0,1,0,0,0,29
ARA,3,5,2,0,4,0,16,0,0,1,40,0,37,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,13,2,0,0,0,0,0,32,0,0,0,0,32,0,0,0,0,0,2
CHI,4,25,2,1,2,1,7,0,0,0,14,0,20,4,0,0,0,35,0,0,0,0,0,0,0,0,1,0,1,22,3,0,0,0,0,12,31,0,0,0,0,30,0,0,0,0,0,8
SPA,3,16,1,1,4,2,3,0,0,0,3,0,31,4,0,6,0,25,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,5,16,1,0,0,0,18,0,1,0,0,0,18
ARA,2,32,2,0,0,3,15,0,0,0,13,0,11,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,5,17,0,0,0,0,0,0,26,2,0,0,0,27,0,0,0,0,0,7
FRE,9,24,0,0,0,3,10,0,0,0,25,0,27,2,0,2,0,19,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,4,39,3,0,0,0,33,0,0,0,0,0,24
HIN,6,18,1,1,0,0,2,0,0,1,22,0,19,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,4,35,0,0,1,0,36,0,0,0,0,0,12
TUR,2,26,2,0,4,2,11,0,0,1,9,0,11,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,33,0,0,1,0,27,0,0,0,0,0,4
ITA,7,23,9,1,3,0,9,0,0,0,25,0,16,2,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,76,0,0,0,0,46,0,0,0,0,0,8
TUR,6,41,0,0,5,0,17,1,0,1,6,0,22,5,0,0,0,21,0,0,0,0,0,0,1,0,0,0,0,17,0,0,0,0,0,1,13,0,0,0,0,16,0,0,0,0,0,8
FRE,3,15,3,0,0,2,10,0,0,0,67,0,19,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,27,1,0,0,0,0,9,42,0,0,0,0,47,0,0,0,0,0,26
FRE,1,38,2,0,1,0,14,0,0,0,30,0,32,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0,7,35,0,0,0,0,31,0,0,0,0,0,32
ITA,5,19,2,0,0,0,15,0,0,0,18,0,44,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,1,13,3,0,0,6,0,4,28,0,0,0,0,23,0,0,0,0,0,4
TUR,3,30,4,0,7,0,8,1,0,2,19,0,30,4,0,4,0,31,0,0,0,0,0,0,0,0,1,0,6,22,0,0,0,2,0,5,45,0,0,0,0,37,0,1,0,0,0,15
ITA,4,18,4,0,3,0,1,0,0,0,15,0,18,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,2,17,1,0,0,5,0,0,29,0,0,0,0,39,0,0,0,0,0,22
ITA,8,23,3,1,6,0,6,0,0,1,41,0,34,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,19,3,0,0,0,0,0,16,0,0,0,0,15,0,0,0,0,0,14
KOR,4,17,6,0,1,0,1,2,0,0,12,0,13,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,6,7,8,0,0,0,13,0,0,0,0,0,4
ITA,2,35,1,0,8,4,12,0,0,0,18,0,41,1,0,2,0,32,0,0,0,0,0,0,0,0,0,2,1,24,0,0,1,0,0,4,38,1,0,0,0,29,0,0,0,0,0,6
KOR,0,31,1,0,7,0,5,1,0,0,37,0,14,0,0,2,0,31,0,0,0,0,0,0,1,0,0,0,3,11,1,0,0,0,0,7,33,1,0,0,0,35,0,0,0,0,0,29
FRE,5,19,1,1,0,0,3,0,0,0,21,0,4,1,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,3,26,0,0,0,0,21,0,0,0,0,0,11
HIN,7,26,2,1,2,1,10,0,0,0,11,0,59,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,3,24,3,0,0,0,0,6,80,0,0,0,0,65,0,0,0,0,0,25
HIN,7,22,1,0,6,1,11,0,0,0,10,0,42,0,0,3,0,24,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,5,24,0,0,1,0,32,0,0,0,0,0,8
GER,3,22,2,0,0,0,4,0,0,0,9,0,20,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,2,25,0,0,0,0,19,0,0,0,0,0,10
GER,1,29,19,0,3,0,6,0,0,0,26,0,36,1,0,4,0,37,0,0,0,0,0,0,0,0,1,0,4,25,0,0,0,0,0,3,30,3,0,0,0,31,0,0,0,0,0,14
SPA,5,43,0,0,1,0,12,0,2,0,26,0,22,3,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,19,2,0,1,0,0,8,23,2,0,0,0,34,0,0,0,0,0,25
CHI,7,32,1,0,2,0,4,0,0,0,25,0,33,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,2,19,1,0,0,0,16,0,0,0,0,0,20
ARA,3,17,0,1,1,1,4,0,0,0,12,0,14,2,0,0,1,28,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0,0,0,25,0,0,0,0,28,0,0,0,0,0,9
KOR,3,17,0,2,8,0,10,0,0,0,23,0,20,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,29,0,0,0,0,22,0,0,0,0,0,8
KOR,1,11,6,0,1,0,5,0,0,0,5,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,4,0,0,0,0,13,0,0,0,0,0,2
GER,4,25,3,0,3,0,14,0,0,4,11,0,26,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,51,0,0,0,0,46,0,0,0,0,0,13
ITA,3,11,0,0,4,1,13,0,0,1,19,0,32,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,0,0,17,0,0,0,0,15,0,0,0,0,0,11
TEL,0,18,2,1,1,2,21,0,0,1,24,0,28,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,22,6,0,0,1,0,11,33,0,0,1,0,39,0,1,0,0,0,17
TEL,6,24,1,1,4,0,11,1,0,3,43,0,49,5,0,0,0,28,0,0,0,0,0,0,0,0,0,0,4,32,8,0,0,0,0,6,74,0,0,0,0,60,0,0,0,0,0,11
CHI,11,19,2,0,0,1,7,1,0,0,23,0,2,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,11,0,0,0,0,29,0,0,0,0,0,8
SPA,5,35,1,0,0,0,0,0,0,0,12,0,2,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,20,0,0,0,0,17,0,2,0,0,0,18
ARA,0,8,3,1,1,0,5,0,0,0,14,0,11,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,5,5,0,0,1,0,0,0,26,0,0,0,0,17,0,0,0,0,0,15
SPA,5,21,0,0,1,0,11,0,0,0,37,0,24,0,0,6,0,21,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,6,35,0,0,0,0,30,0,0,0,0,0,33
ARA,1,9,1,1,2,1,3,2,0,0,12,0,25,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,3,39,0,0,0,0,26,0,0,0,0,0,12
GER,8,23,1,0,5,0,11,3,0,2,37,0,31,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,8,26,0,0,1,0,32,0,0,0,0,0,30
FRE,1,13,0,3,2,0,10,0,0,0,19,0,30,0,0,0,1,32,0,0,0,0,0,0,0,0,0,0,2,19,1,0,2,0,0,0,37,0,0,0,0,31,0,0,0,0,0,4
JPN,0,10,1,1,1,0,1,0,0,0,2,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,19,0,0,0,0,15,0,0,0,0,0,2
HIN,2,18,1,0,5,0,5,0,0,1,18,0,15,0,0,0,0,46,0,0,0,0,0,0,1,0,0,1,0,14,0,0,0,0,0,16,38,0,0,1,0,49,0,0,0,0,0,5
ARA,11,28,6,0,4,0,9,2,0,0,17,0,27,0,0,3,0,29,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,2,28,0,0,0,0,31,0,0,0,0,0,10
CHI,1,28,1,0,0,1,11,0,0,1,21,0,30,1,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,18,0,1,0,0,0,9
FRE,2,13,2,0,4,0,11,1,0,0,36,0,47,1,0,3,0,21,0,0,0,0,0,0,0,0,0,0,1,14,2,0,0,4,0,3,22,0,0,1,0,23,1,0,0,0,0,12
CHI,2,42,3,0,0,0,2,0,1,0,30,0,10,0,0,2,0,36,0,0,0,0,0,0,0,0,0,0,2,7,1,0,0,0,0,2,23,0,0,0,0,27,0,0,0,0,0,12
ARA,0,15,0,0,1,2,4,0,0,0,18,0,64,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,5,18,0,0,0,0,0,1,17,0,0,0,0,19,0,1,0,0,0,24
TEL,2,12,2,0,3,0,1,0,1,0,23,0,19,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,3,8,2,0,0,0,0,2,52,0,0,0,0,33,0,1,0,0,0,13
KOR,0,17,2,0,0,0,3,0,0,1,21,0,17,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,27,0,0,0,0,23,0,0,0,0,0,5
ITA,0,11,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,25,0,0,0,0,18,0,0,0,0,0,9
TEL,7,63,0,1,1,0,1,0,0,0,21,0,32,3,0,5,0,35,0,0,0,0,0,0,0,0,0,0,0,17,6,0,0,3,0,3,49,0,0,0,0,42,0,0,0,0,0,10
KOR,4,35,3,0,0,0,0,0,0,1,25,0,6,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,18,0,0,1,0,18,0,0,0,0,0,0
CHI,18,29,3,1,1,1,7,0,0,0,27,0,59,3,0,0,0,40,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,8,44,0,0,1,0,46,0,0,0,0,0,0
TEL,6,11,1,0,3,0,9,0,0,0,9,0,32,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,9,42,0,0,0,0,31,0,0,0,0,0,16
CHI,3,14,0,3,3,0,12,0,7,1,15,0,20,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,3,11,4,0,0,0,0,0,53,0,0,0,0,32,0,0,0,0,0,14
