tag,acomp,advcl,advmod,agent,amod,appos,attr,aux,auxpass,cc,ccomp,complm,conj,csubj,csubjpass,dep,det,dobj,expl,hmod,hyph,infmod,intj,iobj,mark,meta,neg,nmod,npadvmod,nsubj,nsubjpass,number,oprd,parataxis,partmod,pcomp,pobj,poss,possessive,preconj,predet,prep,prt,punct,quantmod,rcmod,root,xcomp
CHI,3,27,2,0,1,0,12,0,0,1,33,0,21,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,16,0,0,0,0,18,0,0,0,0,0,29
KOR,12,35,1,0,0,0,5,0,0,0,28,0,17,5,0,0,0,17,0,0,0,0,2,0,0,0,0,0,1,22,2,0,1,0,0,1,16,2,0,0,0,32,0,0,0,0,0,2
ARA,3,22,3,1,1,0,20,0,0,0,30,0,34,0,0,0,0,14,0,0,0,0,0,0,1,0,0,0,4,22,2,0,0,0,0,1,28,6,0,0,0,36,0,0,0,0,0,7
CHI,3,39,4,1,0,0,2,0,0,0,38,0,37,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,22,0,0,0,2,0,5,27,0,0,0,0,30,0,0,0,0,0,5
FRE,8,44,9,2,3,0,1,2,0,0,72,0,25,1,0,0,0,25,0,0,0,0,0,0,3,0,0,1,0,21,1,0,0,0,0,1,36,1,0,0,0,38,0,1,0,0,0,25
JPN,9,34,5,0,2,2,8,3,0,0,36,0,21,0,0,0,0,29,0,0,0,0,0,0,0,0,0,1,4,19,0,0,0,1,0,1,39,0,0,0,0,40,0,1,0,0,0,18
TEL,13,20,3,0,0,0,6,1,0,0,10,0,30,0,0,0,1,34,0,0,0,0,0,0,0,0,0,0,4,9,1,0,2,0,0,4,39,0,0,0,0,39,0,0,0,0,0,10
GER,5,22,2,0,6,0,14,0,2,0,26,0,27,0,0,0,0,21,0,0,0,0,1,0,0,0,1,0,1,18,3,0,0,0,0,5,46,0,0,0,0,43,0,0,0,0,0,10
JPN,2,6,1,0,0,1,4,0,0,0,14,0,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,29,0,0,0,0,20,0,0,0,0,0,7
TEL,3,26,11,0,3,0,16,0,0,0,22,0,32,2,0,0,0,38,0,0,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,12,29,2,0,0,0,33,0,0,0,0,0,23
ARA,7,19,5,0,2,0,10,0,0,1,31,0,35,0,0,0,1,45,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,32,33,1,0,0,0,40,0,1,0,0,0,14
ARA,0,7,0,0,0,0,4,0,0,0,12,0,12,0,0,1,0,25,0,0,0,0,0,0,1,0,0,0,4,8,2,0,0,0,0,6,30,0,0,0,0,26,0,0,0,0,0,20
TEL,2,24,0,1,4,0,8,0,0,0,30,0,12,0,0,0,0,23,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,1,0,0,31,0,0,0,3,27,0,0,0,0,0,4
KOR,8,29,0,0,1,5,10,0,0,0,34,0,18,1,0,4,0,29,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,16,0,0,0,0,28,0,0,0,0,0,21
SPA,4,42,2,1,0,2,9,0,0,0,12,0,20,0,0,0,0,31,0,0,0,0,0,0,1,0,0,0,2,11,0,0,0,0,0,9,37,0,0,0,0,36,0,0,0,0,0,9
TEL,6,39,3,0,0,0,10,0,0,0,29,0,18,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0,0,1,25,0,0,0,0,24,0,0,0,0,0,13
FRE,0,8,0,0,3,0,3,0,0,0,6,0,12,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,3,11,0,0,0,0,14,0,0,0,0,0,2
CHI,9,23,6,0,2,0,12,0,0,0,61,0,24,5,0,0,0,37,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,6,43,3,0,0,0,35,0,0,0,0,0,36
HIN,1,30,5,1,1,0,21,0,0,1,21,0,29,0,0,2,2,16,0,0,0,0,0,0,0,0,0,0,0,16,11,0,1,0,0,5,47,0,0,0,0,35,0,0,0,0,0,3
TUR,4,6,1,2,1,0,1,0,2,0,39,0,22,5,0,0,0,19,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,1,19,0,0,0,0,24,0,0,0,0,0,15
TUR,5,25,2,3,2,2,10,0,0,0,13,0,11,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,1,7,0,0,5,0,0,0,26,0,0,0,0,20,0,1,0,0,0,10
CHI,1,34,3,0,3,0,5,0,0,0,31,0,29,1,0,0,0,47,0,0,0,0,0,0,2,0,0,2,1,21,1,0,0,0,0,5,39,0,0,0,0,37,0,0,0,0,0,8
HIN,3,35,6,11,3,0,3,3,0,0,36,0,19,0,0,0,0,35,0,0,0,0,0,0,1,0,0,0,0,11,5,0,0,0,0,3,87,3,0,1,0,50,0,0,0,0,0,27
SPA,7,51,4,0,6,0,15,0,0,0,38,0,44,0,0,0,0,41,0,0,0,0,0,0,2,0,0,0,1,22,0,0,0,0,0,7,49,2,0,0,0,37,0,0,0,0,0,23
TEL,8,31,1,0,1,2,7,1,0,0,16,0,21,0,0,0,0,23,0,0,0,0,0,0,0,2,0,0,1,14,2,0,0,0,0,8,41,2,0,0,0,43,0,0,0,0,0,0
KOR,5,31,7,2,5,0,13,0,0,0,26,0,20,5,0,0,0,26,0,0,0,0,0,0,0,0,0,0,1,7,2,0,0,0,0,12,61,0,0,1,0,60,0,0,0,0,0,20
GER,9,32,3,0,5,0,10,0,0,4,8,0,21,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,25,2,0,0,7,0,2,40,1,0,0,0,31,0,0,0,0,0,30
HIN,6,10,3,1,0,3,9,2,0,0,28,0,24,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,19,4,0,4,0,0,6,16,0,0,0,0,20,0,0,0,0,0,33
ARA,0,16,2,0,1,0,0,0,0,0,16,0,26,2,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,9,0,0,4,0,0,5,26,0,0,0,0,27,0,0,0,0,0,6
FRE,7,39,2,0,1,2,15,5,0,0,31,0,15,1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,24,0,0,0,0,30,0,0,0,0,0,17
FRE,0,25,3,2,1,0,9,3,0,1,18,0,25,7,0,0,1,12,0,0,0,0,0,0,0,0,3,0,7,6,5,0,3,2,0,10,40,1,0,0,0,36,0,1,0,0,0,24
FRE,5,33,3,0,2,0,7,0,0,0,37,0,29,0,0,4,0,27,0,0,0,0,0,0,1,0,1,1,2,7,0,0,0,0,0,0,22,0,0,0,0,21,0,0,0,0,0,13
TUR,6,23,2,0,2,0,7,1,0,1,16,0,26,8,0,0,0,22,0,0,0,0,0,0,1,0,0,3,0,11,0,0,0,2,0,0,25,3,0,0,0,25,0,0,0,0,0,13
ITA,6,20,8,1,4,0,10,0,0,0,48,0,24,0,0,0,0,17,0,0,0,0,0,0,0,0,0,2,4,12,1,0,0,0,0,1,32,0,0,0,0,35,0,0,0,0,0,4
ITA,1,26,4,0,0,0,23,1,0,0,12,0,23,2,0,0,0,17,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,10,27,0,0,0,0,28,0,0,0,0,0,20
GER,11,16,1,0,0,0,3,1,0,0,17,0,50,2,0,3,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0,0,0,0,17,0,0,0,0,0,17
SPA,0,3,0,0,0,3,3,2,0,1,18,0,14,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,13,2,0,2,0,0,2,21,0,0,0,0,21,0,1,0,0,0,2
HIN,3,27,0,1,3,0,5,0,0,0,30,0,13,1,0,0,0,34,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0,0,3,23,1,0,0,0,29,0,0,0,0,0,2
CHI,6,47,5,0,0,0,2,0,0,0,23,0,17,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,1,26,0,0,0,0,21,0,0,0,0,0,11
GER,2,31,5,1,2,0,2,3,0,1,18,0,12,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,7,0,2,26,0,0,0,0,24,0,0,0,0,0,25
ARA,4,44,1,0,1,0,6,0,0,0,52,0,59,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,19,0,0,0,0,26,0,0,0,0,0,14
TEL,2,18,3,3,4,1,12,0,0,2,26,0,7,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,2,47,0,0,0,0,44,0,0,0,0,0,17
GER,7,16,0,2,1,0,19,0,0,2,23,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,21,5,0,1,0,0,1,40,0,0,0,0,28,0,0,0,0,0,14
HIN,4,21,1,0,6,3,8,1,0,0,40,0,10,4,0,0,0,19,0,0,0,0,0,0,1,0,0,0,1,17,0,0,0,0,0,12,53,2,0,2,0,47,0,0,0,0,0,2
TUR,5,31,3,0,0,1,23,0,0,0,29,0,30,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,5,39,0,0,0,0,48,0,0,0,0,0,19
ITA,14,24,3,0,5,0,21,0,0,0,38,0,42,1,0,2,0,17,0,0,0,0,0,0,0,0,0,0,1,11,0,0,2,0,0,5,72,4,0,0,0,58,0,0,0,0,0,7
TUR,4,27,4,2,1,0,19,0,0,0,26,0,6,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,2,16,0,0,1,0,0,8,28,0,0,0,0,27,0,1,0,0,0,9
CHI,3,10,4,1,4,0,15,0,0,0,25,0,17,7,0,0,0,28,0,0,0,0,0,0,1,0,0,0,3,13,0,0,0,0,0,7,45,4,0,1,0,34,0,1,0,0,0,13
KOR,3,11,3,0,0,0,1,0,0,0,22,0,7,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0,0,5,28,7,0,0,0,33,0,0,0,0,0,17
HIN,2,21,1,0,1,0,5,0,0,0,20,0,25,2,0,0,0,19,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0,0,14,32,2,0,0,0,34,0,0,0,0,0,13
SPA,3,6,2,0,5,2,8,0,0,2,25,0,16,1,0,5,0,10,0,0,0,0,0,0,0,0,1,0,3,11,4,0,0,0,0,8,32,0,0,0,0,30,0,1,0,0,0,4
SPA,1,18,1,0,1,1,17,0,0,1,19,0,22,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,4,0,0,32,0,0,0,0,27,0,1,0,0,0,15
GER,9,25,0,0,0,2,13,0,0,2,19,0,21,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,4,40,5,0,0,0,34,0,0,0,0,0,16
ARA,3,8,0,0,0,0,19,0,0,0,23,0,16,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,4,23,0,0,0,0,24,0,0,0,0,0,6
TEL,3,15,0,1,0,0,5,3,0,0,11,0,26,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,2,46,0,0,0,0,32,0,0,0,0,0,16
ARA,3,37,1,0,0,0,3,0,0,0,16,0,48,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,25,1,0,0,0,30,0,0,0,0,0,14
FRE,11,41,2,0,3,4,12,0,1,0,31,0,22,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,37,0,0,0,0,0,0,61,3,0,0,0,59,0,0,0,0,0,17
HIN,1,15,1,2,2,0,2,0,0,0,24,0,17,0,0,2,0,25,0,0,0,0,0,0,0,0,0,0,1,15,1,0,0,0,0,14,52,1,0,0,0,42,0,0,0,0,0,9
ARA,0,41,3,1,2,8,5,0,0,0,21,0,29,6,0,5,0,23,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,6,0,0,38,0,0,1,0,25,0,0,0,0,0,7
SPA,4,37,8,4,15,0,32,0,0,0,38,0,77,6,0,0,0,52,0,0,0,0,0,0,0,0,0,0,2,17,1,0,1,0,0,1,73,0,0,0,0,46,0,1,0,0,0,20
CHI,6,15,4,0,1,0,1,0,0,0,15,0,8,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,17,0,0,0,0,13,0,0,0,0,0,15
FRE,4,45,3,0,7,0,12,0,0,0,25,0,31,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,23,0,0,1,0,0,0,19,0,0,0,0,18,0,0,0,0,0,32
ITA,3,19,4,1,2,4,7,0,1,0,29,0,34,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,41,0,0,0,0,28,0,1,0,0,0,2
CHI,8,14,1,0,3,0,8,2,0,0,51,0,19,2,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,26,0,0,4,2,0,2,32,0,0,0,0,30,0,0,0,0,0,10
TEL,2,67,6,2,4,0,2,1,0,0,14,0,44,4,0,0,0,52,0,0,0,0,0,0,1,0,0,0,1,20,0,0,0,0,0,11,50,0,0,0,0,50,0,1,0,0,0,20
FRE,12,14,0,0,2,0,3,0,0,0,12,0,21,2,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,3,41,0,0,0,0,39,0,0,0,0,0,18
ARA,2,25,1,0,2,0,0,2,0,0,29,0,17,8,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,3,0,8,14,0,0,0,0,19,0,0,0,0,0,8
ARA,0,42,5,0,2,0,3,2,0,0,21,0,53,0,0,1,2,27,0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,1,39,0,0,0,0,26,0,0,0,0,0,8
SPA,1,21,0,0,2,0,10,0,0,0,2,0,16,2,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,6,20,0,0,0,0,23,0,1,0,0,0,9
FRE,1,20,6,1,1,3,11,0,0,2,10,0,10,1,1,2,0,30,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,36,4,0,0,0,36,0,0,0,0,0,15
TUR,4,21,7,2,9,0,13,0,0,0,19,0,18,0,0,0,0,27,0,0,0,0,0,0,0,0,0,3,6,17,3,0,0,0,0,19,42,0,0,0,0,43,0,0,0,0,0,27
KOR,3,4,3,1,5,0,19,0,0,0,39,0,25,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,6,27,0,0,0,0,0,0,32,0,0,0,0,35,0,0,0,0,0,7
FRE,2,18,2,3,4,4,8,0,0,0,9,0,22,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,2,66,0,0,0,0,46,0,0,0,0,0,25
KOR,11,40,2,0,0,0,5,1,0,0,29,0,22,2,0,0,0,26,0,0,0,0,0,0,0,0,0,1,0,28,7,0,4,0,0,6,35,6,0,0,0,29,0,0,0,0,0,17
TEL,0,22,1,0,2,0,1,0,0,0,21,0,9,3,0,2,0,32,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,33,0,0,0,0,30,0,0,0,0,0,10
TUR,7,20,2,0,1,0,3,0,0,0,7,0,7,8,0,0,0,22,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,16,34,0,0,0,0,41,0,0,0,0,0,16
SPA,2,31,0,1,2,2,5,0,0,3,41,0,46,0,0,2,0,26,0,0,0,0,0,0,0,0,0,3,0,18,3,0,2,5,0,1,45,4,0,0,0,40,0,0,0,0,0,2
FRE,9,17,0,1,1,0,2,0,0,0,38,0,19,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,2,49,0,0,0,0,35,0,1,0,0,0,21
SPA,6,32,5,0,0,0,5,0,0,1,31,0,42,1,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,17,0,0,1,0,0,3,35,3,0,0,0,28,0,0,0,0,0,11
ITA,2,29,4,0,2,0,4,1,0,0,24,0,24,0,0,0,0,36,0,0,0,0,0,0,1,0,0,0,0,18,0,0,0,0,0,0,37,0,0,0,0,33,0,1,0,0,0,21
ITA,8,33,1,2,0,1,12,0,0,3,39,0,19,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,20,4,0,0,0,0,1,39,2,0,0,0,36,1,0,0,0,0,26
CHI,15,35,3,0,2,0,20,0,1,0,35,0,21,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,6,27,3,0,0,0,29,0,0,0,0,0,9
ARA,6,5,1,0,4,3,10,0,0,5,22,0,32,0,0,2,0,23,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,4,23,0,0,0,0,33,0,0,0,0,0,15
JPN,10,51,6,1,3,0,11,0,0,1,36,0,15,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,6,23,0,0,2,0,0,1,23,4,0,1,0,23,0,0,0,0,0,34
HIN,0,38,1,3,2,2,15,0,0,1,13,0,30,7,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,8,52,0,0,0,0,38,0,0,0,0,0,5
ITA,2,19,3,0,8,0,22,0,0,1,49,0,41,1,0,0,0,42,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,1,54,0,0,0,0,48,0,0,0,0,0,23
GER,12,44,6,0,1,0,3,0,0,2,15,0,20,2,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,24,0,0,0,0,23,0,0,0,0,0,34
SPA,9,39,4,0,2,2,9,0,0,0,36,0,28,5,0,1,0,16,0,0,0,0,0,0,1,0,0,0,4,10,0,0,0,0,0,10,20,0,0,0,0,24,0,0,0,0,0,14
ITA,4,34,3,2,2,0,27,0,1,0,10,0,27,0,0,0,0,31,0,0,0,0,0,0,1,0,0,0,2,17,2,0,0,0,0,3,53,0,0,0,0,49,0,0,0,0,0,14
SPA,1,14,1,0,0,0,2,0,0,0,7,0,26,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,3,27,0,0,0,0,20,0,0,0,0,0,20
CHI,10,19,5,0,4,5,9,0,0,0,16,0,8,2,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,3,7,0,0,0,12,0,1,0,0,0,6
ARA,2,7,2,1,0,1,0,0,0,0,13,0,20,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,24,0,0,0,0,15,0,0,0,0,0,11
TUR,2,21,2,0,14,0,13,0,0,1,11,0,11,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,2,17,6,0,0,0,0,4,46,0,0,0,0,40,0,0,0,0,0,17
TUR,3,10,2,1,0,0,15,0,0,1,10,0,31,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,2,16,0,0,0,0,23,0,0,0,0,0,5
ARA,3,50,0,0,0,0,4,0,0,0,24,0,39,8,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,18,18,0,0,0,0,27,0,0,0,0,0,15
ARA,6,4,1,0,1,0,1,0,0,0,16,0,17,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,4,10,1,0,0,1,0,1,22,0,0,0,0,24,0,0,0,0,0,10
ITA,0,24,8,0,2,2,12,2,1,2,74,0,56,5,0,5,0,19,0,0,0,0,0,0,0,0,1,3,3,10,2,0,0,0,0,4,77,0,0,0,0,62,0,0,0,0,0,19
HIN,6,38,6,0,1,0,2,0,0,0,17,0,13,2,0,6,0,28,0,0,0,0,0,0,0,0,0,0,4,15,3,0,1,0,0,6,37,3,0,0,0,41,0,0,0,0,0,15
HIN,6,31,0,0,2,6,12,0,0,1,9,0,34,8,0,0,0,35,0,0,0,0,0,0,0,0,0,1,0,16,3,0,3,0,0,0,52,1,0,0,0,41,0,0,0,0,0,9
HIN,7,21,5,0,4,0,9,0,0,0,24,0,32,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,6,69,0,0,0,0,43,0,1,0,0,0,13
CHI,10,33,0,0,1,0,11,1,0,0,27,0,21,7,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,23,0,0,1,0,0,3,10,0,0,0,0,11,0,1,0,0,0,27
GER,11,40,2,5,0,2,7,0,0,3,69,0,30,6,0,1,0,28,0,0,0,0,0,0,0,0,0,0,2,18,3,0,6,0,0,6,51,5,0,0,0,39,0,1,0,0,0,23
CHI,4,36,6,3,1,0,17,0,0,0,32,0,15,1,0,0,0,44,0,0,0,0,0,0,0,0,0,0,1,19,1,0,0,0,0,8,43,0,0,0,0,38,0,0,0,0,0,12
TEL,3,49,5,1,2,0,27,0,0,0,24,0,41,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,2,0,10,72,0,0,0,0,58,0,0,0,0,0,26
FRE,4,11,2,2,3,0,5,0,0,0,16,0,13,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,16,5,0,0,2,0,4,48,1,0,0,0,32,0,0,0,0,0,20
JPN,6,13,0,0,0,0,3,0,0,0,21,0,10,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,7,1,0,0,5,0,7,22,0,0,0,0,23,0,0,0,0,0,10
FRE,0,4,4,0,1,2,18,1,0,0,35,0,36,9,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,30,0,0,0,0,39,0,0,0,0,0,16
HIN,1,14,0,0,1,0,3,0,0,0,19,0,17,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,14,0,0,0,0,20,0,0,0,0,0,31
FRE,8,35,0,0,0,0,8,0,0,1,35,0,20,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,0,5,13,0,0,1,0,23,0,0,0,0,0,26
ITA,6,29,2,0,1,0,11,0,0,1,38,0,14,2,0,0,1,20,0,0,0,0,0,0,1,0,0,0,1,9,1,0,0,0,0,1,15,0,0,0,0,20,0,0,0,0,0,21
JPN,2,33,1,1,1,2,8,0,0,1,0,0,3,1,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,5,4,0,0,0,0,0,31,0,0,0,0,22,0,0,0,0,0,5
TEL,2,22,3,0,2,0,2,0,0,1,6,0,26,0,0,5,0,31,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,11,31,0,0,1,0,34,0,1,0,0,0,3
CHI,3,12,4,0,6,0,4,0,0,1,4,0,11,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,7,17,0,0,0,0,17,0,1,0,0,0,7
HIN,14,43,6,1,2,0,4,0,1,0,29,0,15,3,0,0,0,17,0,0,0,0,0,0,0,0,0,2,2,37,2,0,2,0,0,3,48,2,0,0,0,34,0,0,0,0,0,14
GER,9,36,1,0,2,0,20,0,0,0,20,0,30,1,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,7,39,0,0,0,0,39,1,0,0,0,0,16
TUR,6,8,1,0,4,0,3,0,0,0,16,0,11,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,1,26,0,0,0,0,19,0,0,0,0,0,4
SPA,2,42,3,0,0,1,8,0,0,0,60,0,53,2,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,10,4,0,0,6,0,6,14,0,0,0,0,24,0,0,0,0,0,27
SPA,9,32,0,0,0,0,5,0,0,0,52,0,25,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,2,15,0,0,0,0,19,0,0,0,0,0,28
KOR,1,27,4,0,6,0,7,1,0,0,13,0,8,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,0,0,18,0,0,0,0,21,0,1,0,0,0,7
HIN,8,32,0,2,0,2,8,0,0,1,18,0,17,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,7,40,6,0,0,0,31,0,1,0,0,0,13
TUR,3,23,2,1,1,1,6,2,0,0,28,0,25,0,0,0,0,22,0,0,0,0,0,0,1,0,0,2,0,8,5,0,2,0,0,11,23,1,0,0,0,25,0,0,0,0,0,5
FRE,2,33,4,0,6,1,9,0,0,0,25,0,25,5,0,0,0,33,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,6,0,9,25,0,0,0,0,33,0,0,0,0,0,11
TUR,11,5,1,0,1,0,10,0,0,0,14,0,15,1,0,1,0,27,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,2,32,2,0,0,0,36,0,0,0,0,0,14
CHI,4,19,4,0,1,0,11,0,1,0,11,0,30,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,3,0,0,9,0,0,0,0,21,0,0,0,0,0,18
ITA,6,23,2,0,4,2,14,2,0,0,23,0,45,4,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,47,0,0,0,0,39,0,0,0,0,0,13
TEL,5,10,5,1,0,0,2,0,0,0,0,0,8,2,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,0,0,4,38,1,0,0,0,30,0,0,0,0,0,11
SPA,3,26,4,1,0,2,10,0,0,0,52,0,16,1,0,2,0,22,0,0,0,0,0,0,0,0,0,0,0,28,4,0,0,0,0,3,32,1,0,0,0,29,0,0,0,0,0,13
GER,5,30,1,1,2,0,7,0,1,1,26,0,11,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,2,19,5,0,0,0,0,0,33,0,0,1,0,27,0,0,0,0,0,11
GER,9,20,3,0,1,0,8,0,0,0,22,0,25,3,0,1,0,28,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,8
KOR,3,32,1,0,2,0,22,0,0,0,15,0,21,0,0,0,0,28,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,6,50,2,0,0,0,44,0,0,0,0,0,14
ITA,12,3,0,0,0,2,8,0,0,0,36,0,15,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,0,1,25,0,0,0,0,18,0,0,0,0,0,6
GER,10,56,4,0,5,0,2,0,0,3,43,0,29,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,3,24,1,0,0,0,0,6,27,6,0,0,0,38,0,1,0,0,0,18
KOR,0,5,1,1,0,0,3,0,0,0,19,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,22,1,0,0,0,20,0,0,0,0,0,3
KOR,5,21,2,0,2,0,4,0,0,3,13,0,12,0,0,2,0,32,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,4,28,1,0,1,0,32,0,1,0,0,0,19
FRE,3,34,1,0,0,0,6,0,0,0,52,0,21,2,0,0,0,18,0,0,0,0,0,0,0,0,1,0,2,7,0,0,0,0,0,1,19,0,0,0,0,23,0,0,0,0,0,32
ITA,7,35,0,2,0,0,1,0,0,0,40,0,35,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,2,0,0,40,0,0,0,0,30,0,0,0,0,0,16
HIN,3,29,0,0,5,4,26,0,0,1,26,0,18,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0,0,8,71,1,0,1,0,53,0,0,0,0,0,12
ITA,9,54,11,0,10,7,11,0,0,0,40,0,18,3,0,0,0,12,0,0,0,0,0,0,1,0,0,0,4,35,1,0,9,0,0,2,83,0,0,0,0,61,0,0,0,0,0,12
